ID,馬名,性別,年齢,父,馬体重,オークション日,落札価格,落札時賞金,現在賞金,ROI,リンク,病歴,繁殖
1197,シフグナーデ,牝,3,ゴールドシップ,420,2025-06-26,250000,0,0,0.0,https://auction.keiba.rakuten.co.jp/item/14350,跛行,
1725,オハナフリューゲル,牝,3,シルバーステート,418,2025-03-27,250000,0,0,0.0,https://auction.keiba.rakuten.co.jp/item/13887,骨折,
1353,バーニングメモリー,牝,2,エイシンフラッシュ,462,2024-12-19,250000,0,0,0.0,https://auction.keiba.rakuten.co.jp/item/13508,骨折 / 骨片,
118,ベネディクティオ,牡,3,ミッキーアイル,525,2025-11-23,250000,420000,0,-168.0,https://auction.keiba.rakuten.co.jp/item/15362,屈腱炎 / 跛行,
354,バージュアルアラブ,牝,5,キズナ,520,2025-10-02,250000,0,0,0.0,https://auction.keiba.rakuten.co.jp/item/15097,,○
1007,コスモフルール,牝,3,コパノリッキー,464,2025-05-18,250000,3050000,0,-1220.0,https://auction.keiba.rakuten.co.jp/item/14156,炎症,
1348,シュトレームング,牝,2,ゴールドシップ,358,2024-12-19,250000,0,0,0.0,https://auction.keiba.rakuten.co.jp/item/13503,骨瘤,
692,メイショウマサツラ,牡,3,ミッキーアイル,502,2025-08-28,2490000,4440000,0,-178.3,https://auction.keiba.rakuten.co.jp/item/14837,,
963,ボンディマンシュ,セ,9,ロードカナロア,513,2025-05-08,2490000,96845000,0,-3889.4,https://auction.keiba.rakuten.co.jp/item/14112,骨折 / 骨片,
1642,ナムラカミカゼ,牡,8,キズナ,502,2025-03-06,2480000,54101000,0,-2181.5,https://auction.keiba.rakuten.co.jp/item/13800,屈腱炎 / 骨折,
2388,メイショウホウセン,牡,5,ホッコータルマエ,512,2025-12-25,2480000,12515000,0,-504.6,https://auction.keiba.rakuten.co.jp/item/15482,,
1103,ゴンザーゴ,牡,4,ブリックスアンドモルタル,470,2025-06-05,2470000,9230000,0,-373.7,https://auction.keiba.rakuten.co.jp/item/14254,挫跖 / 跛行,
987,ロンデシャッセ,牡,3,パイロ,444,2025-05-15,2470000,720000,0,-29.1,https://auction.keiba.rakuten.co.jp/item/14136,,
1255,ハッピーダンス,牝,4,イスラボニータ,466,2025-07-06,2470000,19830000,0,-802.8,https://auction.keiba.rakuten.co.jp/item/14408,,
643,ジーティートゥルー,牡,3,ニューイヤーズデイ,450,2025-08-24,2460000,9570000,0,-389.0,https://auction.keiba.rakuten.co.jp/item/14786,,
1005,マルチライセンス,セ,4,ブリックスアンドモルタル,456,2025-05-18,2450000,9730000,0,-397.1,https://auction.keiba.rakuten.co.jp/item/14154,,
1031,ウインレゼルヴ,牡,8,ロージズインメイ,502,2025-05-22,2450000,34250000,0,-1398.0,https://auction.keiba.rakuten.co.jp/item/14181,,
2624,ワイドリューレント,牝,4,リアルスティール,428,2026-02-26,2450000,6680000,0,-272.7,https://auction.keiba.rakuten.co.jp/item/15717,脚部不安 / 骨瘤,
1281,モズアンドモズ,牝,3,モズアスコット,436,2025-07-10,2450000,2230000,0,-91.0,https://auction.keiba.rakuten.co.jp/item/14434,,
316,スカンジナビア,牝,6,カレンブラックヒル,484,2025-09-28,2440000,37600000,0,-1541.0,https://auction.keiba.rakuten.co.jp/item/15059,,
180,ショウナンアトレ,牡,3,ショウナンバッハ,454,2025-10-09,2440000,13010000,14510000,61.5,https://auction.keiba.rakuten.co.jp/item/15119,,
1559,ドナアフロディテ,牝,4,ドレフォン,464,2025-02-13,2430000,1650000,0,-67.9,https://auction.keiba.rakuten.co.jp/item/13715,,
493,シュガーコルト,セ,6,ヘニーヒューズ,512,2025-08-07,2420000,49902000,0,-2062.1,https://auction.keiba.rakuten.co.jp/item/14629,さく癖 / 骨瘤,
1833,イグニススピリタス,牝,3,パイロ,480,2025-04-17,2420000,1560000,0,-64.5,https://auction.keiba.rakuten.co.jp/item/13997,鼻出血,
1137,エイシンラセーヌ,牝,3,ミスターメロディ,456,2025-06-12,2420000,2752000,0,-113.7,https://auction.keiba.rakuten.co.jp/item/14289,,
851,メイショウセオト,牝,3,デクラレーションオブウォー,462,2025-09-18,2420000,1940000,0,-80.2,https://auction.keiba.rakuten.co.jp/item/14999,,
804,アッケシ,牡,3,Blue Point,456,2025-09-11,2420000,4580000,0,-189.3,https://auction.keiba.rakuten.co.jp/item/14951,裂傷,
76,パールペンダント,牝,3,ルーラーシップ,454,2025-11-13,2410000,5884000,0,-244.1,https://auction.keiba.rakuten.co.jp/item/15315,,
1800,エナジーグラン,牡,6,ジャングルポケット,475,2025-04-06,2410000,62826000,0,-2606.9,https://auction.keiba.rakuten.co.jp/item/13963,,
2350,ブーバー,牝,5,ロゴタイプ,430,2025-12-25,2410000,23040000,0,-956.0,https://auction.keiba.rakuten.co.jp/item/15430,,
1267,シティオブロンドン,牡,3,タワーオブロンドン,522,2025-07-10,2410000,0,0,0.0,https://auction.keiba.rakuten.co.jp/item/14420,さく癖,
1194,ココリハクタク,牡,3,タワーオブロンドン,458,2025-06-26,2400000,0,0,0.0,https://auction.keiba.rakuten.co.jp/item/14347,,
2339,ソウルサヴァイヴ,牡,2,ロジャーバローズ,480,2025-12-25,240000,0,0,0.0,https://auction.keiba.rakuten.co.jp/item/15420,屈腱炎,
1759,マイソラ,牝,4,カリフォルニアクローム,400,2025-03-27,240000,0,0,0.0,https://auction.keiba.rakuten.co.jp/item/13921,鼻出血,○
107,ネオシャングリラ,牡,3,ラニ,461,2025-11-20,240000,2054000,0,-855.8,https://auction.keiba.rakuten.co.jp/item/15350,さく癖 / 球節炎,
2005,エイシンサバイバー,牡,2,ビッグアーサー,455,2024-10-17,240000,400000,0,-166.7,https://auction.keiba.rakuten.co.jp/item/13172,,
918,ポンテニオ,牝,5,ゴールドシップ,488,2025-04-27,240000,5500000,0,-2291.7,https://auction.keiba.rakuten.co.jp/item/14066,炎症 / 骨折,
1408,ウィズアットダンス,牝,4,マツリダゴッホ,408,2024-12-26,240000,4400000,0,-1833.3,https://auction.keiba.rakuten.co.jp/item/13563,跛行 / 骨折 / 骨片,
1795,ピュアバブル,牝,4,アメリカンペイトリオット,447,2025-04-06,240000,56000,0,-23.3,https://auction.keiba.rakuten.co.jp/item/13958,鼻出血,
1598,ブラッドライン,牡,6,ローレルゲレイロ,485,2025-02-20,2380000,10405000,0,-437.2,https://auction.keiba.rakuten.co.jp/item/13754,DDSP,
261,ホースワン,牡,3,モーリス,504,2025-09-18,2370000,2760000,0,-116.5,https://auction.keiba.rakuten.co.jp/item/15002,,
575,ウィットビーアビー,牡,3,キズナ,492,2025-08-17,2360000,1100000,0,-46.6,https://auction.keiba.rakuten.co.jp/item/14713,打撲 / 腱鞘炎 / 骨瘤,
218,オークハンプトン,牡,7,ネオユニヴァース,487,2025-10-16,2360000,37665000,0,-1596.0,https://auction.keiba.rakuten.co.jp/item/15157,骨瘤,
998,フリーウィーリング,牡,5,War Front,542,2025-05-15,2340000,16900000,0,-722.2,https://auction.keiba.rakuten.co.jp/item/14147,繋靭帯炎,
2529,マスキュラー,牡,3,トゥザワールド,476,2026-02-05,2330000,4140000,4140000,0.0,https://auction.keiba.rakuten.co.jp/item/15621,さく癖,
1257,モズホンマデッカ,牝,2,モズアスコット,408,2025-07-06,2310000,70000,0,-3.0,https://auction.keiba.rakuten.co.jp/item/14410,,
506,ヴィヒタ,牡,2,タワーオブロンドン,430,2025-08-10,2310000,750000,0,-32.5,https://auction.keiba.rakuten.co.jp/item/14643,,
263,メイショウヨンク,牡,3,メイショウボーラー,454,2025-09-18,2310000,3500000,0,-151.5,https://auction.keiba.rakuten.co.jp/item/15004,,
854,ツウカイリアル,牡,5,ホッコータルマエ,500,2025-04-17,2310000,45566000,0,-1972.6,https://auction.keiba.rakuten.co.jp/item/14002,骨折,
2622,ベアコルム,牝,3,ミスターメロディ,424,2026-02-26,2310000,2550000,0,-110.4,https://auction.keiba.rakuten.co.jp/item/15715,,
1241,アッティラ,牡,5,ジャスタウェイ,448,2025-07-03,2310000,28810000,0,-1247.2,https://auction.keiba.rakuten.co.jp/item/14394,,
2221,ラグーン,牝,2,ミッキーアイル,452,2024-11-21,2310000,3870000,0,-167.5,https://auction.keiba.rakuten.co.jp/item/13390,,
2544,グランドサッチャー,牝,13,ダイワメジャー,,2026-02-05,230000,0,0,0.0,https://auction.keiba.rakuten.co.jp/item/15636,,○
659,フェブルアーリア,牡,3,サートゥルナーリア,462,2025-08-28,230000,0,0,0.0,https://auction.keiba.rakuten.co.jp/item/14802,骨折,
2328,ルージュオニキス,牝,3,サトノアラジン,478,2024-12-12,230000,764000,0,-332.2,https://auction.keiba.rakuten.co.jp/item/13498,炎症 / 肺出血 / 鼻出血,
2402,ヴェヌーセ,牝,4,ミッキーグローリー,490,2025-12-25,230000,2711000,0,-1178.7,https://auction.keiba.rakuten.co.jp/item/15496,鼻出血,
2452,ノーブルアイル,牝,4,ミッキーアイル,425,2026-01-08,230000,550000,0,-239.1,https://auction.keiba.rakuten.co.jp/item/15542,,
2635,アユ,牝,6,シニスターミニスター,,2026-02-26,230000,3100000,0,-1347.8,https://auction.keiba.rakuten.co.jp/item/15730,骨膜炎,○
273,ゴールデンリープ,牝,4,オルフェーヴル,386,2025-09-18,230000,928000,0,-403.5,https://auction.keiba.rakuten.co.jp/item/15014,骨折,
15250,アイクルムズ,牝,2,ディーマジェスティ,430,2025-11-02,230000,0,0,0.0,https://auction.keiba.rakuten.co.jp/item/15250,DDSP / 骨折,
1361,アシセバイラ,牝,3,マインドユアビスケッツ,490,2024-12-19,2290000,6570000,0,-286.9,https://auction.keiba.rakuten.co.jp/item/13516,,
445,タカミノガコイ,牡,3,ルーラーシップ,520,2025-07-31,2280000,930000,0,-40.8,https://auction.keiba.rakuten.co.jp/item/14581,,
33,ウォーハンマー,牡,5,リアルインパクト,496,2025-11-06,2270000,6650000,7700000,46.3,https://auction.keiba.rakuten.co.jp/item/15267,跛行 / 骨折 / 骨片,
713,シルクディヴェール,牝,3,フィエールマン,441,2025-08-31,2270000,175000,0,-7.7,https://auction.keiba.rakuten.co.jp/item/14858,骨瘤,
56,バヤシーフェイス,牡,3,タワーオブロンドン,538,2025-11-13,2270000,3260000,0,-143.6,https://auction.keiba.rakuten.co.jp/item/15296,骨折,
2329,フレジエの23,牡,1,ダノンスマッシュ,461,2024-12-19,2260000,0,0,0.0,https://auction.keiba.rakuten.co.jp/item/13499,,
537,ブランクシート,牡,3,ディスクリートキャット,452,2025-08-14,2260000,0,0,0.0,https://auction.keiba.rakuten.co.jp/item/14675,繋靭帯炎 / 骨瘤,
1477,インディーフィルム,牝,3,サンダースノー,460,2025-01-23,2260000,0,0,0.0,https://auction.keiba.rakuten.co.jp/item/13632,,
329,マイネルトゥルネー,牡,4,ロージズインメイ,500,2025-10-02,2250000,3460000,0,-153.8,https://auction.keiba.rakuten.co.jp/item/15072,DDSP / 喘鳴症 / 骨瘤,
400,スターアイズ,牝,3,ルヴァンスレーヴ,440,2025-07-24,2240000,1100000,0,-49.1,https://auction.keiba.rakuten.co.jp/item/14536,さく癖,
687,スイートグルーヴ,牝,3,ルーラーシップ,446,2025-08-28,2240000,2500000,0,-111.6,https://auction.keiba.rakuten.co.jp/item/14832,骨折,
788,バレアレス,牡,3,ナダル,514,2025-09-11,2230000,0,0,0.0,https://auction.keiba.rakuten.co.jp/item/14935,,
1012,コスモグッドラック,牡,3,ウインブライト,498,2025-05-22,2230000,0,0,0.0,https://auction.keiba.rakuten.co.jp/item/14161,疝痛,
775,レディオンステージ,牝,3,エピファネイア,498,2025-09-07,2230000,6770000,0,-303.6,https://auction.keiba.rakuten.co.jp/item/14922,,
2297,ベアドリーム,牡,1,リアルインパクト,455,2024-12-12,2230000,0,0,0.0,https://auction.keiba.rakuten.co.jp/item/13467,さく癖,
1296,ゼンダンノハゲミ,牡,4,モーニン,482,2025-07-10,2230000,8365000,0,-375.1,https://auction.keiba.rakuten.co.jp/item/14450,鼻出血,
1536,ドナヴィーナス,牝,4,スワーヴリチャード,456,2025-02-06,2220000,15537000,0,-699.9,https://auction.keiba.rakuten.co.jp/item/13691,,
1562,オランジー,牝,5,ドレフォン,463,2025-02-13,2220000,9105000,0,-410.1,https://auction.keiba.rakuten.co.jp/item/13718,骨折,
893,カレンマウラー,牡,4,シュヴァルグラン,466,2025-04-24,2220000,7300000,0,-328.8,https://auction.keiba.rakuten.co.jp/item/14041,,
486,ハプスブルグ,牝,3,ハービンジャー,482,2025-08-07,2220000,1465000,0,-66.0,https://auction.keiba.rakuten.co.jp/item/14622,骨折,
1326,カイトベルク,牡,3,ホッコータルマエ,536,2025-07-17,2210000,1780000,0,-80.5,https://auction.keiba.rakuten.co.jp/item/14481,旋回癖 / 骨折 / 骨片,
144,シックザイン,牡,6,マジェスティックウォリアー,482,2025-11-27,2210000,20610000,0,-932.6,https://auction.keiba.rakuten.co.jp/item/15372,さく癖 / ゆう癖,
1613,ニューウォーク,牝,3,ニューイヤーズデイ,450,2025-02-27,2210000,1400000,0,-63.3,https://auction.keiba.rakuten.co.jp/item/13769,骨瘤,
2177,ゴールデンスキーム,牡,2,ゴールドドリーム,456,2024-11-14,2210000,140000,0,-6.3,https://auction.keiba.rakuten.co.jp/item/13345,,
1735,クヴェレ,牡,4,アルアイン,450,2025-03-27,2200000,4600000,0,-209.1,https://auction.keiba.rakuten.co.jp/item/13897,,
1637,カナオールウェイズ,牡,5,ロードカナロア,494,2025-03-06,2200000,20230000,0,-919.5,https://auction.keiba.rakuten.co.jp/item/13795,,
2326,ウエスタンランポ,牝,8,ベーカバド,400,2024-12-12,2200000,0,0,0.0,https://auction.keiba.rakuten.co.jp/item/13496,,○
1286,コーパスクリスティ,牡,5,エピファネイア,476,2025-07-10,2200000,17440000,0,-792.7,https://auction.keiba.rakuten.co.jp/item/14440,肺出血,
2123,ギャラントエルフ,セ,3,ディーマジェスティ,431,2024-11-07,220000,56000,0,-25.5,https://auction.keiba.rakuten.co.jp/item/13291,鼻出血,
810,プラクシテレス,セ,3,ゴールドドリーム,446,2025-09-11,220000,0,0,0.0,https://auction.keiba.rakuten.co.jp/item/14957,,
2564,コスモエレジー,牝,3,ダノンバラード,390,2026-02-12,220000,0,0,0.0,https://auction.keiba.rakuten.co.jp/item/15651,旋回癖,
423,ウインエンデバー,牡,3,マクフィ,456,2025-07-27,220000,136000,0,-61.8,https://auction.keiba.rakuten.co.jp/item/14559,跛行 / 骨折,
1293,ナムラブリジット,牝,4,アニマルキングダム,497,2025-07-10,220000,1122000,0,-510.0,https://auction.keiba.rakuten.co.jp/item/14447,ゆう癖 / 繋靭帯炎 / 蟻洞,
604,セイルフリー,牡,3,ドレフォン,484,2025-08-21,2190000,720000,0,-32.9,https://auction.keiba.rakuten.co.jp/item/14743,炎症 / 跛行,
619,ドラゴンラック,牡,3,カリフォルニアクローム,440,2025-08-21,2190000,840000,0,-38.4,https://auction.keiba.rakuten.co.jp/item/14760,,
843,メイショウヨリキリ,牡,3,ゴールドシップ,466,2025-09-18,2190000,0,0,0.0,https://auction.keiba.rakuten.co.jp/item/14991,,
663,メイショウフソウ,牡,3,メイショウサムソン,498,2025-08-28,2190000,0,0,0.0,https://auction.keiba.rakuten.co.jp/item/14807,,
1866,クリノクルミチャンの22,牡,2,カレンブラックヒル,468,2024-09-19,2190000,0,0,0.0,https://auction.keiba.rakuten.co.jp/item/13030,,
2524,キーチデッドミラー,牡,3,ダノンレジェンド,456,2026-02-05,2180000,0,90000,4.1,https://auction.keiba.rakuten.co.jp/item/15616,,
1764,ダイヤモンドピラー,牡,3,サートゥルナーリア,490,2025-03-30,2170000,0,0,0.0,https://auction.keiba.rakuten.co.jp/item/13926,,
1571,ソングライター,牡,4,パイロ,496,2025-02-13,2160000,550000,0,-25.5,https://auction.keiba.rakuten.co.jp/item/13727,裂蹄 / 跛行 / 骨折,
2502,ミスティブルー,牡,4,ブリックスアンドモルタル,482,2026-01-15,2160000,0,0,0.0,https://auction.keiba.rakuten.co.jp/item/15567,OCD / ボーンシスト,
449,デルタウェーブ,牝,3,リオンディーズ,456,2025-07-31,2160000,3730000,0,-172.7,https://auction.keiba.rakuten.co.jp/item/14585,脚部不安,
2330,バレル,牡,6,シルバーステート,490,2025-12-25,2150000,18990000,0,-883.3,https://auction.keiba.rakuten.co.jp/item/15410,跛行,
77,ビッグデイメイク,牝,3,リアルスティール,429,2025-11-13,2140000,14245000,0,-665.7,https://auction.keiba.rakuten.co.jp/item/15316,脚部不安,
1737,アブストゥルース(IRE),牡,5,Churchill,500,2025-03-27,2140000,0,0,0.0,https://auction.keiba.rakuten.co.jp/item/13899,跛行 / 骨折,
597,ミスティカルボンド,牝,3,キズナ,466,2025-08-21,2130000,0,0,0.0,https://auction.keiba.rakuten.co.jp/item/14736,骨折 / 骨片 / 骨瘤,
483,ロッツオブプランズ,牝,3,ブリックスアンドモルタル,482,2025-08-07,2130000,0,0,0.0,https://auction.keiba.rakuten.co.jp/item/14619,OCD,
1526,コパノスタンリー,牝,5,コパノリッキー,489,2025-01-30,2120000,10440000,0,-492.5,https://auction.keiba.rakuten.co.jp/item/13681,,
2537,グランジュール,牝,5,ヤングマンパワー,481,2026-02-05,2120000,15410000,15410000,0.0,https://auction.keiba.rakuten.co.jp/item/15629,,
264,メイショウアイク,牡,3,パイロ,504,2025-09-18,2120000,4036000,0,-190.4,https://auction.keiba.rakuten.co.jp/item/15005,,
34,パルメリータ,牝,5,スクリーンヒーロー,500,2025-11-06,2120000,13400000,13790000,18.4,https://auction.keiba.rakuten.co.jp/item/15268,ゆう癖 / 骨折,
15251,ベント,セ,4,カリフォルニアクローム,430,2025-11-02,2120000,11258000,0,-531.0,https://auction.keiba.rakuten.co.jp/item/15251,ゆう癖,
226,スリーバンカーズ,牡,2,モズアスコット,468,2025-10-19,2110000,1788000,0,-84.7,https://auction.keiba.rakuten.co.jp/item/15165,,
1961,クリノセイレーン,牝,2,リーチザクラウン,490,2024-10-10,2110000,0,0,0.0,https://auction.keiba.rakuten.co.jp/item/13127,,
2346,オブラマエストラ,牡,3,レイデオロ,434,2025-12-25,2110000,1940000,0,-91.9,https://auction.keiba.rakuten.co.jp/item/15426,ゆう癖 / 骨片 / 骨瘤,
1440,エイシンギアアップ,牡,7,エイシンフラッシュ,502,2025-01-09,2110000,60290000,0,-2857.3,https://auction.keiba.rakuten.co.jp/item/13595,,
1700,マウリノ,牡,4,レイデオロ,462,2025-03-20,2110000,1788000,0,-84.7,https://auction.keiba.rakuten.co.jp/item/13860,,
443,カズナリ,牡,3,ディーマジェスティ,490,2025-07-31,2109000,840000,0,-39.8,https://auction.keiba.rakuten.co.jp/item/14579,,
20,エルバステラ,牝,3,ナダル,499,2025-10-26,2100000,8350000,0,-397.6,https://auction.keiba.rakuten.co.jp/item/15202,DDSP / コズミ,
1436,コスモインシスト,牡,4,ダノンバラード,437,2025-01-09,210000,4610000,0,-2195.2,https://auction.keiba.rakuten.co.jp/item/13591,,
972,ヴィアツァ,牝,3,ダノンバラード,404,2025-05-15,210000,0,0,0.0,https://auction.keiba.rakuten.co.jp/item/14121,,
1423,マイネルジャッカル,牡,7,トーホウジャッカル,478,2025-01-09,210000,32413000,0,-15434.8,https://auction.keiba.rakuten.co.jp/item/13578,屈腱炎 / 打撲 / 炎症 / 骨折 / 骨瘤,
